run_id,kem_algorithm,kem_resolved,latency_ms,loss_pct,loss_rate,rate_hz,payload_bytes,duration_s,messages_sent,messages_received,delivery_ratio,handshake_ms,p50_decrypt_ms,p95_decrypt_ms,p99_decrypt_ms,invalid_tag_count,replay_count,parse_fail_count,public_key_bytes,ciphertext_bytes,cpu_percent,memory_mb,timestamp
run_0016,ML-KEM-512,ML-KEM-512,10,0,0,2,256,30,60,60,1.0,13.212582190427268,0.6819655436743209,1.0231709416789019,1.2627976992909697,0,0,0,800,768,39.225833314490714,134.70608269838993,2025-11-21T02:26:25.865513
run_0017,ML-KEM-512,ML-KEM-512,10,0,0,2,256,30,60,60,1.0,14.18844992158204,0.8273906261558305,1.248405021500916,1.3299858307558787,0,0,0,800,768,35.69611671243781,120.11698615902597,2025-11-21T02:26:25.865963
run_0018,ML-KEM-512,ML-KEM-512,10,0,0,2,512,30,60,57,0.95,13.942545457859863,0.9315231616302408,1.3862352110125953,1.6681169629182164,0,0,0,800,768,20.61367476209308,132.85555979060814,2025-11-21T02:26:25.866387
run_0019,ML-KEM-512,ML-KEM-512,10,0,0,2,512,30,60,59,0.9833333333333333,10.30825434345901,0.9596567630376222,1.5164097007003305,1.7615699414171861,0,0,0,800,768,16.96054540926432,51.4381446072085,2025-11-21T02:26:25.866862
run_0020,ML-KEM-512,ML-KEM-512,10,0,0,2,512,30,60,59,0.9833333333333333,12.17326159807497,1.0063253284519145,1.7272475824450892,1.8851420016960079,0,0,0,800,768,22.899556423631793,109.6910690546656,2025-11-21T02:26:25.867272
run_0021,ML-KEM-512,ML-KEM-512,10,0,0,2,1024,30,60,59,0.9833333333333333,11.551159877580833,1.0205869821827651,1.4765262061285114,1.787861428998145,0,1,0,800,768,38.02912342502471,141.64205445320664,2025-11-21T02:26:25.867716
run_0022,ML-KEM-512,ML-KEM-512,10,0,0,2,1024,30,60,60,1.0,13.646193812891422,1.0621179850632583,1.5852183810061677,1.625483115127979,0,0,0,800,768,30.9349835651551,140.02641112020706,2025-11-21T02:26:25.868134
run_0023,ML-KEM-512,ML-KEM-512,10,0,0,2,1024,30,60,59,0.9833333333333333,16.033256459444537,1.0124001088848662,1.7148882188151873,1.8554221504895596,0,0,0,800,768,15.545151938410749,55.95870973531437,2025-11-21T02:26:25.868548
run_0024,ML-KEM-512,ML-KEM-512,10,0,0,5,128,30,150,150,1.0,14.105615687411957,0.8151200553541955,1.249834105180086,1.3837913093573113,0,0,0,800,768,28.69631119204021,124.16272874518889,2025-11-21T02:26:25.869390
run_0025,ML-KEM-512,ML-KEM-512,10,0,0,5,128,30,150,149,0.9933333333333333,13.404788648415732,0.8244009088216203,1.3807046047563674,1.5406205047721393,0,0,0,800,768,37.83237199226222,136.7702097919239,2025-11-21T02:26:25.870195
run_0026,ML-KEM-512,ML-KEM-512,10,0,0,5,128,30,150,146,0.9733333333333334,12.293144482480658,0.6985727262886549,1.1634452939850093,1.3139122443429043,0,0,0,800,768,21.32045431690935,75.8226813259983,2025-11-21T02:26:25.871001
run_0027,ML-KEM-512,ML-KEM-512,10,0,0,5,256,30,150,149,0.9933333333333333,13.922226480732526,0.7372989469708455,1.2170599866751048,1.4916914015532903,0,0,0,800,768,32.39356386571342,139.3509971393318,2025-11-21T02:26:25.871772
run_0028,ML-KEM-512,ML-KEM-512,10,0,0,5,256,30,150,148,0.9866666666666667,13.779666038188866,0.8147116947132443,1.3640447583779411,1.5208427359826966,0,0,0,800,768,35.60187200610825,141.43404426664836,2025-11-21T02:26:25.872563
run_0029,ML-KEM-512,ML-KEM-512,10,0,0,5,256,30,150,148,0.9866666666666667,12.741438045266332,0.8449859025643653,1.3958070311019584,1.674841139547797,0,0,0,800,768,22.403973001304806,70.62027159017788,2025-11-21T02:26:25.873341
run_0030,ML-KEM-512,ML-KEM-512,10,0,0,5,512,30,150,149,0.9933333333333333,14.965171754980446,0.9337307948232986,1.457619404864456,1.735145901715837,0,0,0,800,768,16.841854507000598,51.152601405298526,2025-11-21T02:26:25.874114
run_0031,ML-KEM-512,ML-KEM-512,10,0,0,5,512,30,150,148,0.9866666666666667,13.599436856912108,0.9323947047441524,1.6494521693724535,1.9693058637623553,0,0,0,800,768,39.331384384765,60.792455496499386,2025-11-21T02:26:25.874910
run_0032,ML-KEM-512,ML-KEM-512,10,0,0,5,512,30,150,149,0.9933333333333333,14.958403608731244,1.091954462778089,1.7954896405821434,2.0331544733333535,0,0,0,800,768,11.845172093759157,55.13343713236776,2025-11-21T02:26:25.875690
run_0033,ML-KEM-512,ML-KEM-512,10,0,0,5,1024,30,150,148,0.9866666666666667,13.929263195502227,0.9302575802101262,1.4825831065978232,2.0821335840413657,0,0,0,800,768,16.95370832849739,140.13999412292333,2025-11-21T02:26:25.876479
run_0034,ML-KEM-512,ML-KEM-512,10,0,0,5,1024,30,150,150,1.0,12.731621386879096,1.1059106531821188,1.912699449083998,2.2680074211929284,0,0,0,800,768,23.546390829191694,107.96108992282839,2025-11-21T02:26:25.877269
run_0035,ML-KEM-512,ML-KEM-512,10,0,0,5,1024,30,150,150,1.0,11.936641591824683,1.0346531609405183,1.7049312644367975,2.031871705149244,0,1,0,800,768,28.063054903820493,95.4960317393011,2025-11-21T02:26:25.878080
run_0036,ML-KEM-512,ML-KEM-512,10,0,0,10,128,30,300,296,0.9866666666666667,12.523965743999032,0.6787288847867808,1.0561170582497683,1.3024864686652162,0,0,0,800,768,12.649381636557333,133.01389022766534,2025-11-21T02:26:25.879611
run_0037,ML-KEM-512,ML-KEM-512,10,0,0,10,128,30,300,295,0.9833333333333333,11.828680568245314,1.0005131835499936,1.6304367677147538,1.9060731755530833,0,0,1,800,768,13.611488943238593,64.35774634485952,2025-11-21T02:26:25.881524
run_0038,ML-KEM-512,ML-KEM-512,10,0,0,10,128,30,300,298,0.9933333333333333,13.569223481326294,0.8117574726834444,1.2842145969356937,1.5026233101008621,0,0,0,800,768,22.532085835346876,126.02056245291602,2025-11-21T02:26:25.883010
run_0039,ML-KEM-512,ML-KEM-512,10,0,0,10,256,30,300,299,0.9966666666666667,14.07161705743756,0.7590798308853495,1.2099942322839228,1.414159215892262,0,0,0,800,768,35.04922220094671,67.76198194552022,2025-11-21T02:26:25.884415
run_0040,ML-KEM-512,ML-KEM-512,10,0,0,10,256,30,300,300,1.0,13.678689894763284,0.855787236963942,1.4412115211393601,1.7071200865789546,0,0,0,800,768,14.421498027920457,82.45763356293673,2025-11-21T02:26:25.885870
run_0041,ML-KEM-512,ML-KEM-512,10,0,0,10,256,30,300,299,0.9966666666666667,13.484738460281292,0.9885176475023717,1.6228295560734431,1.9316238997948152,0,0,0,800,768,19.19373194051352,126.58659869388082,2025-11-21T02:26:25.887273
run_0042,ML-KEM-512,ML-KEM-512,10,0,0,10,512,30,300,298,0.9933333333333333,16.06522486457269,1.0477482142909074,1.6380284832542424,1.9973423715999916,0,0,0,800,768,17.055107173738353,93.07419748812953,2025-11-21T02:26:25.888688
run_0043,ML-KEM-512,ML-KEM-512,10,0,0,10,512,30,300,297,0.99,11.213895756811883,1.0021537013091582,1.663525964058173,1.8154449726552178,0,0,0,800,768,21.234006673916603,136.03672346719318,2025-11-21T02:26:25.890145
run_0044,ML-KEM-512,ML-KEM-512,10,0,0,10,512,30,300,296,0.9866666666666667,12.968210790182908,0.7822447622023776,1.2599547419358657,1.5055021524174823,0,0,0,800,768,37.11246792230173,103.90082375602998,2025-11-21T02:26:25.891555
run_0045,ML-KEM-512,ML-KEM-512,10,0,0,10,1024,30,300,299,0.9966666666666667,13.484196495640287,1.1341523601950245,1.7969961242530992,2.0490467765390066,0,0,0,800,768,28.706486482529073,69.09820305402029,2025-11-21T02:26:25.893017
run_0046,ML-KEM-512,ML-KEM-512,10,0,0,10,1024,30,300,295,0.9833333333333333,14.95761023782203,1.1684495395080758,1.9422988995897557,2.5277135591079936,0,0,0,800,768,11.05733347210469,89.50454189696678,2025-11-21T02:26:25.894391
run_0047,ML-KEM-512,ML-KEM-512,10,0,0,10,1024,30,300,299,0.9966666666666667,13.390539284098336,1.0003757588418605,1.6578926271295091,2.003761274470997,0,0,0,800,768,10.218189444357748,75.22736293949605,2025-11-21T02:26:25.896011
run_0048,ML-KEM-512,ML-KEM-512,10,1,1,1,128,30,30,30,1.0,12.754907329400977,0.6649750885484182,1.0016695796297108,1.4641203896650077,1,0,0,800,768,17.792059914002436,60.35132690166826,2025-11-21T02:26:25.896425
run_0049,ML-KEM-512,ML-KEM-512,10,1,1,1,128,30,30,30,1.0,13.92082707709376,0.8401580870838323,1.4555753513909946,1.5409026765584433,0,0,0,800,768,32.70547796504941,77.96128984254383,2025-11-21T02:26:25.896829
run_0050,ML-KEM-512,ML-KEM-512,10,1,1,1,128,30,30,29,0.9666666666666667,15.122629467362145,0.8333103594775301,1.3064001124840534,1.9963960675845194,0,0,0,800,768,33.916499982894884,94.66450693099127,2025-11-21T02:26:25.897336
run_0051,ML-KEM-512,ML-KEM-512,10,1,1,1,256,30,30,28,0.9333333333333333,14.753021824633977,0.8576442054016131,1.3962946879116396,2.057126393146919,1,0,0,800,768,18.623367921717552,82.79195513714498,2025-11-21T02:26:25.897888
run_0052,ML-KEM-512,ML-KEM-512,10,1,1,1,256,30,30,30,1.0,13.551498093392555,0.9543957037933144,1.4529581303436427,2.199309255142388,0,1,0,800,768,36.57589078226981,118.72150411811148,2025-11-21T02:26:25.898360
run_0053,ML-KEM-512,ML-KEM-512,10,1,1,1,256,30,30,30,1.0,14.163773289872415,1.083769568015228,1.5911050817844201,2.221641395136944,0,0,0,800,768,21.194456108588803,92.35773855817206,2025-11-21T02:26:25.898672
run_0054,ML-KEM-512,ML-KEM-512,10,1,1,1,512,30,30,30,1.0,11.372305968068545,1.025053153801494,1.3433111976657814,1.6303490242214143,0,0,0,800,768,22.952312269747786,107.26228231899151,2025-11-21T02:26:25.899099
run_0055,ML-KEM-512,ML-KEM-512,10,1,1,1,512,30,30,30,1.0,12.667333216546226,0.8548174943395357,1.5184802016425878,1.8332435448028583,0,0,0,800,768,22.197562298974276,128.19675630706587,2025-11-21T02:26:25.899414
run_0056,ML-KEM-512,ML-KEM-512,10,1,1,1,512,30,30,30,1.0,14.203011943171706,0.857255539670077,1.2658022370046722,1.458593862958209,0,0,0,800,768,28.017951468150105,107.44546382907959,2025-11-21T02:26:25.899737
run_0057,ML-KEM-512,ML-KEM-512,10,1,1,1,1024,30,30,30,1.0,13.950271851665761,1.0162070998290904,1.722627519782997,2.003310981695854,0,0,0,800,768,17.536941454433865,111.61456264079192,2025-11-21T02:26:25.900049
run_0058,ML-KEM-512,ML-KEM-512,10,1,1,1,1024,30,30,30,1.0,12.528582173313431,1.0030681749178365,1.575735585907963,1.6668190706114705,0,0,0,800,768,32.00742366657815,141.22022880249324,2025-11-21T02:26:25.900350
run_0059,ML-KEM-512,ML-KEM-512,10,1,1,1,1024,30,30,29,0.9666666666666667,12.95083515463872,1.0782758361327214,1.446787966894181,1.627542520812942,0,0,0,800,768,24.910028747040588,62.834956243352465,2025-11-21T02:26:25.900649
run_0060,ML-KEM-512,ML-KEM-512,10,1,1,2,128,30,60,60,1.0,12.891787652626528,0.7978795258591268,1.2289811433708997,1.3747127688246183,0,0,0,800,768,36.53594318884007,132.77111908134074,2025-11-21T02:26:25.901093
run_0061,ML-KEM-512,ML-KEM-512,10,1,1,2,128,30,60,60,1.0,12.637604281980485,0.8311595245244534,1.3045839835733628,1.5939104030463205,0,0,0,800,768,26.670735834359164,62.05663494216671,2025-11-21T02:26:25.901699
run_0062,ML-KEM-512,ML-KEM-512,10,1,1,2,128,30,60,59,0.9833333333333333,12.357029600216743,0.8485458205409087,1.277985502955708,1.291190861345698,0,0,0,800,768,25.702414813543385,128.3435469166571,2025-11-21T02:26:25.902414
run_0063,ML-KEM-512,ML-KEM-512,10,1,1,2,256,30,60,60,1.0,16.23397432423461,0.9467080521224556,1.6784825793348312,1.761841273721974,0,0,0,800,768,24.360407626005244,124.00075127727784,2025-11-21T02:26:25.902994
run_0064,ML-KEM-512,ML-KEM-512,10,1,1,2,256,30,60,60,1.0,11.617304967979193,0.8495262885916517,1.213459224967057,1.2941577402133997,0,0,0,800,768,33.58595730505085,77.31636904190552,2025-11-21T02:26:25.903445
run_0065,ML-KEM-512,ML-KEM-512,10,1,1,2,256,30,60,59,0.9833333333333333,14.300597621985876,0.7452777800026767,1.3305991938138009,1.6583511885950162,0,0,0,800,768,16.968630640250236,53.042602820271114,2025-11-21T02:26:25.903879
run_0066,ML-KEM-512,ML-KEM-512,10,1,1,2,512,30,60,60,1.0,13.036551827315023,0.7187683251512669,1.1698593464605451,1.7212146020257162,0,0,0,800,768,22.07103985073087,52.136107385115736,2025-11-21T02:26:25.904291
run_0067,ML-KEM-512,ML-KEM-512,10,1,1,2,512,30,60,58,0.9666666666666667,12.973940750342727,0.8773056752759436,1.70949187130367,1.9624452824642697,0,0,1,800,768,22.394035639940483,111.6412820093165,2025-11-21T02:26:25.904741
run_0068,ML-KEM-512,ML-KEM-512,10,1,1,2,512,30,60,60,1.0,13.78037042135777,0.9329113428515812,1.5445443146162385,2.17525125752475,1,0,0,800,768,30.113015321882255,114.50420122407927,2025-11-21T02:26:25.905154
run_0069,ML-KEM-512,ML-KEM-512,10,1,1,2,1024,30,60,60,1.0,14.001904476797366,1.014912664480751,1.6471249570884074,1.808082532034379,0,0,0,800,768,26.184956440261395,110.83283459044932,2025-11-21T02:26:25.905587
run_0070,ML-KEM-512,ML-KEM-512,10,1,1,2,1024,30,60,59,0.9833333333333333,13.776632397859753,1.1465827820281493,1.8474858651132988,2.1606294879373675,0,0,0,800,768,27.041185076102686,62.47430781370864,2025-11-21T02:26:25.906022
run_0071,ML-KEM-512,ML-KEM-512,10,1,1,2,1024,30,60,58,0.9666666666666667,15.151596656529186,1.1204379294292526,1.6662436708946895,1.9064216846863942,0,0,0,800,768,39.712950948518724,113.11432892894355,2025-11-21T02:26:25.906438
run_0072,ML-KEM-512,ML-KEM-512,10,1,1,5,128,30,150,149,0.9933333333333333,12.94423473112989,0.8607243894309929,1.3823645604698105,1.5952811639054243,0,0,0,800,768,19.978154476961258,130.4141022414646,2025-11-21T02:26:25.907228
run_0073,ML-KEM-512,ML-KEM-512,10,1,1,5,128,30,150,147,0.98,15.919762727858966,0.7257914844011529,1.2429331942522157,1.5685254813793135,0,0,0,800,768,10.845178339153138,88.22725950399757,2025-11-21T02:26:25.907998
run_0074,ML-KEM-512,ML-KEM-512,10,1,1,5,128,30,150,150,1.0,11.60360966237554,0.8820878303598017,1.3394693034965357,1.536385993459171,0,0,0,800,768,14.57731575534426,74.68182558449445,2025-11-21T02:26:25.908774
run_0075,ML-KEM-512,ML-KEM-512,10,1,1,5,256,30,150,149,0.9933333333333333,12.169537002931289,0.7562222118755942,1.1498701541783223,1.312106979296688,0,0,0,800,768,16.498966030765466,124.88979566078758,2025-11-21T02:26:25.909523
run_0076,ML-KEM-512,ML-KEM-512,10,1,1,5,256,30,150,145,0.9666666666666667,11.985332183395087,0.9580834859089824,1.5545256328688606,1.8943631870348105,0,0,0,800,768,15.058957814403257,77.72430399980684,2025-11-21T02:26:25.910311
run_0077,ML-KEM-512,ML-KEM-512,10,1,1,5,256,30,150,145,0.9666666666666667,16.345739228237658,0.772811385234286,1.2546803661441874,1.545610294669551,0,0,0,800,768,12.63833274416278,116.30110034940242,2025-11-21T02:26:25.911096
run_0078,ML-KEM-512,ML-KEM-512,10,1,1,5,512,30,150,147,0.98,12.589811589989942,0.9249099350283131,1.4480560573487389,1.683555004097925,0,0,0,800,768,25.438412933426555,77.72304731945408,2025-11-21T02:26:25.911870
run_0079,ML-KEM-512,ML-KEM-512,10,1,1,5,512,30,150,150,1.0,12.392229387494494,1.0256389571875264,1.584423107018448,1.8243163757783747,0,0,0,800,768,13.062880351299917,92.1676002863851,2025-11-21T02:26:25.912715
run_0080,ML-KEM-512,ML-KEM-512,10,1,1,5,512,30,150,148,0.9866666666666667,14.606637062728256,0.9706911608617352,1.4760122247451544,1.6862966974480489,0,0,0,800,768,24.662752301097054,120.24943584941875,2025-11-21T02:26:25.914344
run_0081,ML-KEM-512,ML-KEM-512,10,1,1,5,1024,30,150,150,1.0,13.828666227773361,1.0116476900564595,1.7380842339276863,1.9269166657363017,0,0,0,800,768,16.791712103792012,104.95324571892243,2025-11-21T02:26:25.915418
run_0082,ML-KEM-512,ML-KEM-512,10,1,1,5,1024,30,150,149,0.9933333333333333,13.306825983500035,1.005971178220207,1.6375900476067604,1.9840734116938512,1,0,0,800,768,22.48179594385935,96.84450628867694,2025-11-21T02:26:25.916214
run_0083,ML-KEM-512,ML-KEM-512,10,1,1,5,1024,30,150,147,0.98,11.325100023679227,0.9325866482556774,1.4605418348424004,1.8262203045862735,0,0,0,800,768,34.55696198794354,82.71092165725699,2025-11-21T02:26:25.916996
run_0084,ML-KEM-512,ML-KEM-512,10,1,1,10,128,30,300,296,0.9866666666666667,13.76502077232894,0.7933861718823398,1.2203560837369505,1.4712818103282312,0,0,0,800,768,28.256243170450375,76.42764544088915,2025-11-21T02:26:25.918354
run_0085,ML-KEM-512,ML-KEM-512,10,1,1,10,128,30,300,296,0.9866666666666667,12.016550093263591,0.7286401683944423,1.1829725706328957,1.6253589433836766,0,0,0,800,768,16.22479560414537,82.7126231971364,2025-11-21T02:26:25.919707
run_0086,ML-KEM-512,ML-KEM-512,10,1,1,10,128,30,300,298,0.9933333333333333,14.296392768102493,0.704848921214771,1.113214398898586,1.3026145088817793,0,0,0,800,768,38.00257934881648,58.46081860366405,2025-11-21T02:26:25.921350
run_0087,ML-KEM-512,ML-KEM-512,10,1,1,10,256,30,300,298,0.9933333333333333,14.059081636191,0.8775382505026379,1.5190865138109437,1.8256546510397769,0,0,0,800,768,29.571048184105983,88.2385008297953,2025-11-21T02:26:25.922951
run_0088,ML-KEM-512,ML-KEM-512,10,1,1,10,256,30,300,297,0.99,12.489427912984807,0.9753118221547254,1.6068467063740246,2.011807766014962,0,0,0,800,768,28.669094214025424,115.32923616723004,2025-11-21T02:26:25.925591
run_0089,ML-KEM-512,ML-KEM-512,10,1,1,10,256,30,300,300,1.0,13.051852115612341,0.8132885891374559,1.405093441194003,1.69970657844616,0,0,0,800,768,25.458900835520968,135.49165915269424,2025-11-21T02:26:25.927067
run_0090,ML-KEM-512,ML-KEM-512,10,1,1,10,512,30,300,293,0.9766666666666667,12.997915766097414,0.9745382231021288,1.5894442022296909,2.0958754992223105,0,0,0,800,768,37.395470280085796,72.21449279173132,2025-11-21T02:26:25.928518
run_0091,ML-KEM-512,ML-KEM-512,10,1,1,10,512,30,300,298,0.9933333333333333,15.092615682743054,0.8966210119347953,1.2965221187481866,1.8168975715836275,0,0,0,800,768,23.46197792464272,72.74363891147632,2025-11-21T02:26:25.930010
run_0092,ML-KEM-512,ML-KEM-512,10,1,1,10,512,30,300,294,0.98,11.941666021368755,0.9630351779086315,1.5249721685759798,1.83811605616632,0,0,0,800,768,12.130656308351355,102.99805186096837,2025-11-21T02:26:25.931736
run_0093,ML-KEM-512,ML-KEM-512,10,1,1,10,1024,30,300,297,0.99,14.427487728868119,1.1527705355124653,1.6855923681525573,1.9943750590309999,0,0,0,800,768,10.955771092173041,75.67507006742031,2025-11-21T02:26:25.933406
run_0094,ML-KEM-512,ML-KEM-512,10,1,1,10,1024,30,300,295,0.9833333333333333,15.084969446658064,1.1392596242687598,1.8021325880613122,2.1477889778964685,1,0,0,800,768,37.65518279518254,93.03300025351427,2025-11-21T02:26:25.934923
run_0095,ML-KEM-512,ML-KEM-512,10,1,1,10,1024,30,300,299,0.9966666666666667,12.65269680124338,1.0019268644043675,1.707745555897241,1.9486450995944706,0,0,0,800,768,25.542001451007316,108.5350289004237,2025-11-21T02:26:25.936299
run_0096,ML-KEM-512,ML-KEM-512,10,5,5,1,128,30,30,30,1.0,12.88300908180527,0.7144802625850899,0.9136290144785869,1.1014815637897915,0,0,0,800,768,37.277997782126825,144.78373549972036,2025-11-21T02:26:25.936643
run_0097,ML-KEM-512,ML-KEM-512,10,5,5,1,128,30,30,30,1.0,14.319820608934206,0.96377827815062,1.4982137717298705,1.509311735308605,0,0,0,800,768,17.773193796198868,107.80616814523052,2025-11-21T02:26:25.936968
run_0098,ML-KEM-512,ML-KEM-512,10,5,5,1,128,30,30,30,1.0,14.412536789674073,0.7567565444569473,1.3208934949248252,1.4904925929751647,0,0,0,800,768,29.743289869845707,140.37772674033295,2025-11-21T02:26:25.937312
run_0099,ML-KEM-512,ML-KEM-512,10,5,5,1,256,30,30,30,1.0,15.85676599652856,1.0195874208647775,1.6441602682697845,1.759813448205902,0,0,0,800,768,11.334370946400423,123.64943863014933,2025-11-21T02:26:25.937771
run_0100,ML-KEM-512,ML-KEM-512,10,5,5,1,256,30,30,29,0.9666666666666667,13.723400875987583,0.9408605803959474,1.292453234619349,1.348648423953274,0,0,0,800,768,36.53107202196089,138.4497789836787,2025-11-21T02:26:25.938589
run_0101,ML-KEM-512,ML-KEM-512,10,5,5,1,256,30,30,29,0.9666666666666667,14.464089345898389,0.8837609469630707,1.5163208516894195,1.54803164468939,0,0,0,800,768,38.04558438969145,116.06096897952823,2025-11-21T02:26:25.939128
run_0102,ML-KEM-512,ML-KEM-512,10,5,5,1,512,30,30,29,0.9666666666666667,14.228638709453783,0.8220885430085528,1.2623191626056534,1.310561254682262,0,0,0,800,768,19.31312204659489,73.046644740299,2025-11-21T02:26:25.939656
run_0103,ML-KEM-512,ML-KEM-512,10,5,5,1,512,30,30,29,0.9666666666666667,13.733881730612671,0.8951297363913413,1.3820415555983638,1.5081327794677115,0,0,0,800,768,32.796229856374595,82.14859543625255,2025-11-21T02:26:25.940169
run_0104,ML-KEM-512,ML-KEM-512,10,5,5,1,512,30,30,30,1.0,12.768708826803342,1.0774839454360374,1.5242115778904575,1.6993653942429936,0,0,0,800,768,38.442946800555355,86.70496734445848,2025-11-21T02:26:25.940652
run_0105,ML-KEM-512,ML-KEM-512,10,5,5,1,1024,30,30,30,1.0,13.46992877434825,1.1210966344139588,1.6494307692504593,1.729703708957023,0,0,0,800,768,29.230068711293352,85.65843850355927,2025-11-21T02:26:25.941084
run_0106,ML-KEM-512,ML-KEM-512,10,5,5,1,1024,30,30,30,1.0,12.807513470594923,1.2466611620766437,1.6588627985036208,1.9808584319672187,0,0,0,800,768,20.28839684452096,55.273398353908206,2025-11-21T02:26:25.941437
run_0107,ML-KEM-512,ML-KEM-512,10,5,5,1,1024,30,30,30,1.0,12.124383771789894,1.087557111510965,1.6703214712368162,1.754078237385211,0,0,0,800,768,17.93461047615274,92.78023248739267,2025-11-21T02:26:25.941767
run_0108,ML-KEM-512,ML-KEM-512,10,5,5,2,128,30,60,59,0.9833333333333333,13.986088968599583,0.8349399173939206,1.275647400907663,1.3061505762854455,0,0,0,800,768,29.669332449751742,125.47905921417232,2025-11-21T02:26:25.942228
run_0109,ML-KEM-512,ML-KEM-512,10,5,5,2,128,30,60,59,0.9833333333333333,14.436664625526818,0.7256722709692061,1.0427314931273137,1.4326396294494088,0,0,0,800,768,37.259080854394576,95.58595410487594,2025-11-21T02:26:25.942646
run_0110,ML-KEM-512,ML-KEM-512,10,5,5,2,128,30,60,59,0.9833333333333333,13.944902723934693,0.7412440657040852,1.0539509223222108,1.1953692571608352,1,0,0,800,768,16.564229530205125,62.395232625838204,2025-11-21T02:26:25.943097
